LeakedTLD,1,_0x323230e2808b,1,
LeakedTLD,1,_0x3281,4,
LeakedTLD,1,_0x3430997bff7f,1,
LeakedTLD,1,_0x3536ff7f,4,
LeakedTLD,1,_0x363d3e41525241592822415245414e414d45223d3e22e4b89ce58c9722,1,
LeakedTLD,1,_0x374dff7f,1,
LeakedTLD,1,_0x38481b0290d51b0201,2,
LeakedTLD,1,_0x38adc10258debf02c0a80204,1,
LeakedTLD,1,_0x40181302d0ea120201,1,
LeakedTLD,1,_0x4046d4,21,
LeakedTLD,1,_0x40be4e01,1,
LeakedTLD,1,_0x40d9cf,1,
LeakedTLD,1,_0x4448435020484f5354,55,
LeakedTLD,1,_0x4829b30238e6ab02,2,
LeakedTLD,1,_0x4a7de02f4a7de0,4,
LeakedTLD,1,_0x50960d01,24,
LeakedTLD,1,_0x60964601,2,
LeakedTLD,1,_0x60f636,15,
LeakedTLD,1,_0x80,7,
LeakedTLD,1,_0x805324b820a881b644,2,
LeakedTLD,1,_0x80d0d9,8,
LeakedTLD,1,_0x83,28,
LeakedTLD,1,_0x9044f9,2,
LeakedTLD,1,_0x9045be,2,
LeakedTLD,1,_0x98ba4401e0483f,4,
LeakedTLD,1,_0xa0913d,2,
LeakedTLD,1,_0xb0ccdf,4,
LeakedTLD,1,_0xc4,5,
LeakedTLD,1,_0xc83657,2,
LeakedTLD,1,_0xc89988,2,
LeakedTLD,1,_0xd04db7,4,
LeakedTLD,1,_0xd054ee02a81ef4,2,
LeakedTLD,1,_0xd835d8,7,
LeakedTLD,1,_0xd837a4,7,
LeakedTLD,1,_0xe0cd4401,2,
LeakedTLD,1,_0xe8f193,4,
LeakedTLD,1,_0xf0e9df01,2,
LeakedTLD,1,_TCP,2,
OpCode,0,0,9775,
OpCode,0,5,2,
RCODE,0,0,7037,
RCODE,0,1,2,
RCODE,0,2,2,
RCODE,0,3,2735,
RCODE,0,5,1,
RFC6761-TLD,1,INVALID,13,
RFC6761-TLD,1,LOCAL,96,
RFC6761-TLD,1,LOCALHOST,11,
RFC6761-TLD,1,TEST,1,
RR Type,0,1,22184,
RR Type,0,2,22262,
RR Type,0,6,2675,
RR Type,0,16,8,
RR Type,0,28,6919,
RR Type,0,41,3741,
