M11.1,2017-01-31,v2.0,8,0.9146551724137931
M11.1,2017-01-31,v2.0,13,0.034913793103448276
M11.1,2017-01-31,v2.0,10,0.025
M11.1,2017-01-31,v2.0,7,0.014224137931034483
M11.1,2017-01-31,v2.0,5,0.011206896551724138
M11.2,2017-01-31,v2.0,8,0.45161290322580644
M11.2,2017-01-31,v2.0,13,0.13709677419354838
M11.2,2017-01-31,v2.0,7,0.008064516129032258
M11.2,2017-01-31,v2.0,10,0.012096774193548387
M11.2,2017-01-31,v2.0,5,0.004032258064516129
M11.2,2017-01-31,v2.0,14,0.004032258064516129
M11.3,2017-01-31,v2.0,8,0.04
M11.3,2017-01-31,v2.0,13,0.03
M11.3,2017-01-31,v2.0,7,0.01
M11.4,2017-01-31,v2.0,8,0.08166666666666667
M11.4,2017-01-31,v2.0,13,0.06888888888888889
M11.4,2017-01-31,v2.0,7,0.013888888888888893
M11.4,2017-01-31,v2.0,5,0.0022222222222222222
M11.4,2017-01-31,v2.0,15,0.0011111111111111111
M11.4,2017-01-31,v2.0,10,0.0033333333333333335
M11.4,2017-01-31,v2.0,14,0.0011111111111111111
M11.5,2017-01-31,v2.0,13,0.04814814814814814
M11.5,2017-01-31,v2.0,8,0.03120370370370371
M11.5,2017-01-31,v2.0,7,0.005499999999999999
M11.5,2017-01-31,v2.0,5,0.0022962962962962967
M11.5,2017-01-31,v2.0,14,0.0008333333333333334
M11.5,2017-01-31,v2.0,10,0.001462962962962963
M11.6,2017-01-31,v2.0,13,0.034670370370370435
M11.6,2017-01-31,v2.0,7,0.0013518518518518506
M11.6,2017-01-31,v2.0,5,0.0005833333333333334
M11.6,2017-01-31,v2.0,8,0.018912037037037015
M11.6,2017-01-31,v2.0,14,0.00034166666666666666
M11.6,2017-01-31,v2.0,10,0.0011962962962962964
M11.7,2017-01-31,v2.0,8,0.01874205555555567
M11.7,2017-01-31,v2.0,13,0.029954351851850764
M11.7,2017-01-31,v2.0,7,0.0006759074074074072
M11.7,2017-01-31,v2.0,5,0.00020259259259259265
M11.7,2017-01-31,v2.0,10,0.0006582407407407405
M11.7,2017-01-31,v2.0,14,0.00032055555555555554
M11.7,2017-01-31,v2.0,2,1.6666666666666667e-06
M11.7,2017-01-31,v2.0,15,8.518518518518519e-06
M11.7,2017-01-31,v2.0,1,1.111111111111111e-06
M11.7,2017-01-31,v2.0,3,1.111111111111111e-06
M11.7,2017-01-31,v2.0,12,2.777777777777778e-06
M11.8,2017-01-31,v2.0,8,0.03354721193841819
M11.8,2017-01-31,v2.0,13,0.007976565297502503
M11.8,2017-01-31,v2.0,14,0.0002156506179142473
M11.8,2017-01-31,v2.0,10,0.00011534800493087645
M11.8,2017-01-31,v2.0,7,0.00014794635415047198
M11.8,2017-01-31,v2.0,5,2.5075653245842706e-05
M11.8,2017-01-31,v2.0,1,2.0060522596674165e-06
M11.9.1,2017-01-31,v2.0,cloudflare.com,0.20543333333333266
M11.9.1,2017-01-31,v2.0,awsdns-??.com,0.1910499999999994
M11.9.1,2017-01-31,v2.0,akam.net,0.0580949999999998
M11.9.1,2017-01-31,v2.0,google.com,0.028599999999999907
M11.9.1,2017-01-31,v2.0,nsone.net,0.022799999999999924
M11.9.1,2017-01-31,v2.0,googledomains.com,0.01588333333333328
M11.9.1,2017-01-31,v2.0,domaincontrol.com,0.015599999999999949
M11.9.1,2017-01-31,v2.0,ultradns.net,0.014883333333333283
M11.9.1,2017-01-31,v2.0,azure-dns.com,0.014466666666666619
M11.9.1,2017-01-31,v2.0,dnsmadeeasy.com,0.013116666666666625
M11.9.1,2017-01-31,v2.0,cscdns.net,0.008366666666666639
M11.9.1,2017-01-31,v2.0,worldnic.com,0.005599999999999982
M11.9.1,2017-01-31,v2.0,gandi.net,0.0049194444444444286
M11.9.1,2017-01-31,v2.0,alidns.com,0.004349999999999986
M11.9.1,2017-01-31,v2.0,registrar-servers.com,0.0034499999999999887
M11.9.1,2017-01-31,v2.0,easydns.com,0.00304999999999999
M11.9.1,2017-01-31,v2.0,wordpress.com,0.0028999999999999907
M11.9.1,2017-01-31,v2.0,dnsimple.com,0.002799999999999991
M11.9.1,2017-01-31,v2.0,oraclecloud.net,0.0026833333333333245
M11.9.1,2017-01-31,v2.0,digitalocean.com,0.002499999999999992
M11.9.1,2017-01-31,v2.0,others,0.3794522222222242
M11.9.2,2017-01-31,v2.0,cloudflare.com,0.10441343501541456
M11.9.2,2017-01-31,v2.0,awsdns-??.com,0.020413504318241297
M11.9.2,2017-01-31,v2.0,akam.net,0.16754167025274697
M11.9.2,2017-01-31,v2.0,google.com,0.0
M11.9.2,2017-01-31,v2.0,nsone.net,0.04824561403508772
M11.9.2,2017-01-31,v2.0,googledomains.com,0.09443861490031481
M11.9.2,2017-01-31,v2.0,domaincontrol.com,0.05128205128205128
M11.9.2,2017-01-31,v2.0,ultradns.net,0.06159014557670774
M11.9.2,2017-01-31,v2.0,azure-dns.com,0.0
M11.9.2,2017-01-31,v2.0,dnsmadeeasy.com,0.019059720457433288
M11.9.2,2017-01-31,v2.0,cscdns.net,0.059760956175298814
M11.9.2,2017-01-31,v2.0,worldnic.com,0.03571428571428571
M11.9.2,2017-01-31,v2.0,gandi.net,0.0937323546019198
M11.9.2,2017-01-31,v2.0,alidns.com,0.04597701149425287
M11.9.2,2017-01-31,v2.0,registrar-servers.com,0.0
M11.9.2,2017-01-31,v2.0,easydns.com,0.0546448087431694
M11.9.2,2017-01-31,v2.0,wordpress.com,0.0
M11.9.2,2017-01-31,v2.0,dnsimple.com,0.08928571428571429
M11.9.2,2017-01-31,v2.0,oraclecloud.net,0.037267080745341616
M11.9.2,2017-01-31,v2.0,digitalocean.com,0.0
M11.9.2,2017-01-31,v2.0,others,0.14566319284816936
M11.10.1,2017-01-31,v2.0,com,0.5187
M11.10.1,2017-01-31,v2.0,org,0.1152
M11.10.1,2017-01-31,v2.0,edu,0.0359
M11.10.1,2017-01-31,v2.0,net,0.0344
M11.10.1,2017-01-31,v2.0,uk,0.0282
M11.10.1,2017-01-31,v2.0,gov,0.0245
M11.10.1,2017-01-31,v2.0,de,0.0219
M11.10.1,2017-01-31,v2.0,cn,0.019
M11.10.1,2017-01-31,v2.0,jp,0.0161
M11.10.1,2017-01-31,v2.0,fr,0.0119
M11.10.1,2017-01-31,v2.0,ru,0.0117
M11.10.1,2017-01-31,v2.0,au,0.0106
M11.10.1,2017-01-31,v2.0,ca,0.0097
M11.10.1,2017-01-31,v2.0,it,0.008
M11.10.1,2017-01-31,v2.0,io,0.007
M11.10.1,2017-01-31,v2.0,br,0.0058
M11.10.1,2017-01-31,v2.0,es,0.0058
M11.10.1,2017-01-31,v2.0,us,0.0054
M11.10.1,2017-01-31,v2.0,nl,0.0053
M11.10.1,2017-01-31,v2.0,pl,0.0045
M11.10.1,2017-01-31,v2.0,me,0.0037
M11.10.1,2017-01-31,v2.0,co,0.0037
M11.10.1,2017-01-31,v2.0,ua,0.0036
M11.10.1,2017-01-31,v2.0,in,0.003
M11.10.1,2017-01-31,v2.0,be,0.0027
M11.10.1,2017-01-31,v2.0,se,0.0026
M11.10.1,2017-01-31,v2.0,ch,0.0025
M11.10.1,2017-01-31,v2.0,at,0.0024
M11.10.1,2017-01-31,v2.0,nz,0.002
M11.10.1,2017-01-31,v2.0,info,0.0019
M11.10.1,2017-01-31,v2.0,cz,0.0019
M11.10.1,2017-01-31,v2.0,int,0.0018
M11.10.1,2017-01-31,v2.0,id,0.0018
M11.10.1,2017-01-31,v2.0,kr,0.0017
M11.10.1,2017-01-31,v2.0,eu,0.0016
M11.10.1,2017-01-31,v2.0,ly,0.0016
M11.10.1,2017-01-31,v2.0,tv,0.0016
M11.10.1,2017-01-31,v2.0,to,0.0015
M11.10.1,2017-01-31,v2.0,ie,0.0015
M11.10.1,2017-01-31,v2.0,fm,0.0014
M11.10.1,2017-01-31,v2.0,tw,0.0014
M11.10.1,2017-01-31,v2.0,no,0.0013
M11.10.1,2017-01-31,v2.0,hk,0.0013
M11.10.1,2017-01-31,v2.0,mx,0.0012
M11.10.1,2017-01-31,v2.0,il,0.0011
M11.10.1,2017-01-31,v2.0,pt,0.0011
M11.10.1,2017-01-31,v2.0,za,0.0011
M11.10.1,2017-01-31,v2.0,fi,0.0011
M11.10.1,2017-01-31,v2.0,dk,0.001
M11.10.1,2017-01-31,v2.0,cc,0.001
M11.10.1,2017-01-31,v2.0,others,0.0443
M11.10.2,2017-01-31,v2.0,com,0.05976479660690187
M11.10.2,2017-01-31,v2.0,org,0.0763888888888889
M11.10.2,2017-01-31,v2.0,edu,0.10584958217270195
M11.10.2,2017-01-31,v2.0,net,0.08139534883720931
M11.10.2,2017-01-31,v2.0,uk,0.04609929078014184
M11.10.2,2017-01-31,v2.0,gov,0.7020408163265306
M11.10.2,2017-01-31,v2.0,de,0.136986301369863
M11.10.2,2017-01-31,v2.0,cn,0.10526315789473684
M11.10.2,2017-01-31,v2.0,jp,0.09937888198757763
M11.10.2,2017-01-31,v2.0,fr,0.06722689075630252
M11.10.2,2017-01-31,v2.0,ru,0.02564102564102564
M11.10.2,2017-01-31,v2.0,au,0.12264150943396226
M11.10.2,2017-01-31,v2.0,ca,0.05154639175257732
M11.10.2,2017-01-31,v2.0,it,0.0
M11.10.2,2017-01-31,v2.0,io,0.14285714285714285
M11.10.2,2017-01-31,v2.0,br,0.3793103448275862
M11.10.2,2017-01-31,v2.0,es,0.13793103448275862
M11.10.2,2017-01-31,v2.0,us,0.0
M11.10.2,2017-01-31,v2.0,nl,0.6792452830188679
M11.10.2,2017-01-31,v2.0,pl,0.3333333333333333
M11.10.2,2017-01-31,v2.0,me,0.05405405405405406
M11.10.2,2017-01-31,v2.0,co,0.10810810810810811
M11.10.2,2017-01-31,v2.0,ua,0.16666666666666666
M11.10.2,2017-01-31,v2.0,in,0.1
