LeakedTLD,1,ROOT,28
LeakedTLD,1,ROUTER,139
LeakedTLD,1,SETTING,29
LeakedTLD,1,SUBSTRATE,26
LeakedTLD,1,TELUS,322
LeakedTLD,1,TENDAAP,47
LeakedTLD,1,TOTOLINK,95
LeakedTLD,1,TXT,45
LeakedTLD,1,UNIFI,28
LeakedTLD,1,_0x5553aaaaaaaaaaaaaaaa,55
LeakedTLD,1,WORKGROUP,412
LeakedTLD,1,_0x58464c01084cb3,32
LeakedTLD,1,_0x584688,24
LeakedTLD,1,_0x58552501d0e02301,80
LeakedTLD,1,_0x58eb360208dd3402,25
LeakedTLD,1,Z,1197
LeakedTLD,1,_TCP,46
LeakedTLD,1,_0x60574d0290fc4902,38
LeakedTLD,1,_0x60f459,33
LeakedTLD,1,_0x80c5a101,101
LeakedTLD,1,_0x80d0d9,36
LeakedTLD,1,_0x83,2039
LeakedTLD,1,_0x885a4b01b845a3,30
LeakedTLD,1,_0x90033102d82aa0,64
LeakedTLD,1,_0x900dd901,24
LeakedTLD,1,_0x900fa70148c0a501,36
LeakedTLD,1,_0x90335e01,26
LeakedTLD,1,_0x9035a3,31
LeakedTLD,1,_0x9044d0,32
LeakedTLD,1,_0x90a77d,26
LeakedTLD,1,_0x9849f10180adf101,28
LeakedTLD,1,_0xa0fb3501,30
LeakedTLD,1,_0xa8d97b,31
LeakedTLD,1,_0xb0061f0290fcbe01,76
LeakedTLD,1,_0xb048dd,33
LeakedTLD,1,_0xb0d3d00260364e,31
LeakedTLD,1,_0xb0e8a201,30
LeakedTLD,1,_0xb8f827,189
LeakedTLD,1,_0xc0f85601,38
LeakedTLD,1,_0xc4,144
LeakedTLD,1,_0xd04db7,51
LeakedTLD,1,_0xd0580c0158450c01,33
LeakedTLD,1,_0xd0f54c,46
LeakedTLD,1,_0xd835d8,33
LeakedTLD,1,_0xe05be6,26
LeakedTLD,1,_0xe0cd4401,31
LeakedTLD,1,_0xe0ddbf,24
LeakedTLD,1,_0xe81f0b01f8b92c,29
LeakedTLD,1,_0xe85abb,31
LeakedTLD,1,_0xf0db8d,64
LeakedTLD,1,_0xf83e46,90
LeakedTLD,1,_0xf8bd2d01e8512d01,34
RFC6761-TLD,1,INVALID,493
RFC6761-TLD,1,LOCAL,4697
RFC6761-TLD,1,LOCALHOST,521
RFC6761-TLD,1,TEST,14
UsefulQueries,0,0,46418
UsefulQueries,0,1,26755
